177.76	-0.288
178.15	-0.288
178.54	-0.288
178.93	0.172
179.32	0.577
179.70	-1.114
180.09	0.014
180.48	0.273
180.87	-0.116
181.25	-0.187
181.64	0.578
182.03	-0.000
182.42	0.339
182.80	0.145
183.19	0.166
183.58	-0.621
183.97	0.115
184.36	-0.436
184.74	-0.875
185.13	-0.000
185.52	0.059
185.90	0.382
186.29	0.039
186.68	-0.000
187.07	0.073
187.45	0.015
187.84	-0.341
188.23	0.398
188.61	0.288
189.00	0.083
189.39	-0.000
189.78	0.049
190.16	0.088
190.55	0.052
190.94	0.197
191.32	-0.224
191.71	-0.000
192.10	0.052
192.48	-0.086
192.87	-0.136
193.26	0.628
193.64	-0.035
194.03	0.071
194.42	-0.000
194.80	0.374
195.19	0.105
195.58	0.132
195.96	0.315
196.35	0.398
196.73	0.113
197.12	-0.000
197.51	-0.000
197.89	0.523
198.28	0.008
198.67	0.116
199.05	-0.304
199.44	-0.157
199.82	0.005
200.21	-0.116
200.60	0.233
200.98	0.426
201.37	-0.327
201.75	-0.517
202.14	0.744
202.52	0.045
202.91	0.216
203.30	0.015
203.68	-0.319
204.07	-0.064
204.45	0.061
204.84	-0.451
205.22	0.449
205.61	0.066
205.99	-0.595
206.38	-0.000
206.76	-0.359
207.15	0.337
207.54	0.165
207.92	0.165
208.31	0.817
208.69	0.243
209.08	-0.031
209.46	0.651
209.85	0.176
210.23	-0.314
210.62	-0.000
211.00	0.113
211.39	0.161
211.77	0.224
212.16	0.247
212.54	-0.000
212.92	-0.055
213.31	0.365
213.69	-0.067
214.08	0.065
214.46	0.037
214.85	-0.236
215.23	0.381
215.62	-0.106
216.00	0.061
216.39	-0.074
216.77	0.127
217.15	-0.088
217.54	-0.305
217.92	-0.058
218.31	-0.240
218.69	-0.377
219.08	0.134
219.46	0.055
219.84	0.592
220.23	0.349
220.61	0.651
221.00	0.226
221.38	0.012
221.76	-0.044
222.15	-0.185
222.53	0.264
222.91	0.044
223.30	0.082
223.68	0.000
224.07	-0.021
224.45	0.127
224.83	0.608
225.22	0.459
225.60	0.074
225.98	0.222
226.37	0.457
226.75	0.025
227.13	1.123
227.52	0.606
227.90	0.263
228.28	0.027
228.67	0.200
229.05	-0.477
229.43	0.097
229.81	-0.000
230.20	0.156
230.58	-0.211
230.96	-0.000
231.35	-0.000
231.73	-0.055
232.11	0.122
232.50	0.318
232.88	-0.000
233.26	0.289
233.64	0.063
234.03	0.260
234.41	0.092
234.79	0.194
235.17	-0.133
235.56	-0.044
235.94	0.191
236.32	0.452
236.70	0.053
237.09	0.064
237.47	-0.203
237.85	-0.000
238.23	0.252
238.61	-0.081
239.00	0.402
239.38	-0.000
239.76	0.021
240.14	0.553
240.52	-0.044
240.91	-0.222
241.29	-0.034
241.67	-0.000
242.05	0.050
242.43	0.534
242.82	-0.000
243.20	-0.053
243.58	0.042
243.96	-0.028
244.34	0.442
244.72	-0.045
245.11	0.035
245.49	0.087
245.87	0.181
246.25	-0.000
246.63	0.012
247.01	-0.125
247.39	0.292
247.78	0.152
248.16	0.098
248.54	-0.387
248.92	0.092
249.30	-0.173
249.68	-0.000
250.06	0.006
250.44	0.169
250.82	-0.164
251.21	-0.179
251.59	0.903
251.97	0.024
252.35	0.247
252.73	0.075
253.11	0.098
253.49	0.150
253.87	0.169
254.25	-0.000
254.63	-0.032
255.01	-0.196
255.39	0.016
255.77	-0.087
256.15	0.248
256.53	-0.209
256.91	-0.049
257.29	-0.044
257.67	-0.014
258.05	0.237
258.44	0.095
258.82	0.246
259.20	0.062
259.58	-0.127
259.96	0.136
260.34	0.266
260.72	0.021
261.10	0.280
261.48	0.424
261.86	-0.046
262.23	0.018
262.61	-0.000
262.99	-0.025
263.37	-0.061
263.75	0.034
264.13	0.281
264.51	-0.040
264.89	-0.315
265.27	-0.078
265.65	0.058
266.03	0.427
266.41	0.153
266.79	0.058
267.17	-0.410
267.55	0.085
267.93	-0.106
268.31	-0.052
268.69	0.322
269.06	0.316
269.44	0.462
269.82	-0.047
270.20	-0.037
270.58	0.108
270.96	-0.041
271.34	-0.131
271.72	0.248
272.10	0.159
272.47	0.040
272.85	-0.019
273.23	0.268
273.61	0.158
273.99	-0.135
274.37	0.247
274.75	-0.023
275.12	0.116
275.50	0.058
275.88	0.130
276.26	-0.066
276.64	0.152
277.02	0.294
277.39	-0.062
277.77	0.190
278.15	0.055
278.53	0.202
278.91	-0.046
279.29	-0.054
279.66	0.236
280.04	-0.000
280.42	0.135
280.80	-0.051
281.18	0.221
281.55	0.049
281.93	0.404
282.31	-0.014
282.69	-0.000
283.06	-0.136
283.44	0.142
283.82	-0.033
284.20	0.166
284.57	0.058
284.95	0.267
285.33	0.030
285.71	0.056
286.08	0.011
286.46	0.080
286.84	-0.171
287.22	0.071
287.59	-0.064
287.97	0.169
288.35	0.269
288.72	-0.072
289.10	0.205
289.48	0.029
289.85	0.128
290.23	-0.131
290.61	0.072
290.99	0.283
291.36	-0.066
291.74	-0.107
292.12	0.107
292.49	0.205
292.87	0.316
293.25	-0.006
293.62	0.444
294.00	0.071
294.38	0.046
294.75	0.090
295.13	1.047
295.50	0.167
295.88	0.048
296.26	0.272
296.63	0.034
297.01	-0.025
297.39	0.063
297.76	0.028
298.14	0.229
298.51	0.096
298.89	0.209
299.27	0.101
299.64	0.042
300.02	-0.153
300.39	0.080
300.77	-0.107
301.14	0.311
301.52	0.362
301.90	0.113
302.27	0.155
302.65	-0.156
303.02	0.068
303.40	0.301
303.77	-0.026
304.15	0.336
304.52	-0.121
304.90	0.226
305.28	0.061
305.65	0.225
306.03	0.168
306.40	0.295
306.78	0.191
307.15	0.319
307.53	0.021
307.90	-0.041
308.28	0.091
308.65	0.102
309.03	0.041
309.40	-0.127
309.78	0.096
310.15	0.213
310.53	0.237
310.90	-0.020
311.28	0.076
311.65	0.209
312.02	-0.043
312.40	-0.707
312.77	-0.398
313.15	-0.116
313.52	0.355
313.90	0.301
314.27	0.395
314.65	0.135
315.02	0.042
315.39	-0.116
315.77	0.196
316.14	0.173
316.52	0.418
316.89	0.068
317.27	0.283
317.64	-0.047
318.01	0.162
318.39	0.081
318.76	-0.076
319.13	0.135
319.51	0.168
319.88	0.539
320.26	0.682
320.63	-0.039
321.00	0.250
321.38	0.147
321.75	-0.036
322.12	0.197
322.50	0.144
322.87	0.132
323.24	-0.086
323.62	0.850
323.99	-0.010
324.36	0.266
324.74	-0.057
325.11	0.021
325.48	0.033
325.86	0.213
326.23	0.004
326.60	-0.075
326.98	0.025
327.35	0.151
327.72	-0.054
328.10	0.588
328.47	0.153
328.84	0.019
329.21	0.007
329.59	0.059
329.96	0.144
330.33	0.061
330.70	0.077
331.08	0.178
331.45	-0.321
331.82	0.234
332.19	-0.055
332.57	0.035
332.94	0.106
333.31	0.114
333.68	0.025
334.06	-0.035
334.43	0.010
334.80	0.044
335.17	-0.066
335.54	-0.084
335.92	0.048
336.29	-0.047
336.66	-0.035
337.03	0.098
337.40	0.129
337.78	0.046
338.15	0.039
338.52	0.133
338.89	0.068
339.26	-0.007
339.63	-0.039
340.01	-0.093
340.38	-0.120
340.75	0.139
341.12	0.194
341.49	0.119
341.86	0.028
342.24	-0.059
342.61	0.096
342.98	0.176
343.35	0.135
343.72	-0.085
344.09	-0.152
344.46	-0.000
344.83	0.048
345.20	-0.015
345.58	-0.105
345.95	-0.365
346.32	0.126
346.69	0.080
347.06	-0.008
347.43	-0.282
347.80	-0.000
348.17	0.198
348.54	0.394
348.91	-0.046
349.28	0.002
349.65	0.111
350.02	0.030
350.39	0.059
350.77	0.000
351.14	0.260
351.51	0.059
351.88	0.235
352.25	0.033
352.62	0.119
352.99	0.098
353.36	0.222
353.73	-0.035
354.10	-0.014
354.47	0.122
354.84	0.245
355.21	0.109
355.58	0.134
355.95	0.044
356.32	0.093
356.69	0.066
357.06	0.050
357.43	0.087
357.80	0.095
358.16	0.027
358.53	-0.011
358.90	0.049
359.27	0.036
359.64	0.056
360.01	0.086
360.38	0.086
360.75	0.080
361.12	0.070
361.49	0.087
361.86	0.053
362.23	0.063
362.60	0.064
362.97	0.076
363.34	0.073
363.70	0.068
364.07	0.065
364.44	0.048
364.81	0.070
365.18	0.056
365.55	0.055
365.92	0.063
366.29	0.056
366.65	0.054
367.02	0.050
367.39	0.064
367.76	0.061
368.13	0.058
368.50	0.064
368.87	0.060
369.23	0.065
369.60	0.067
369.97	0.056
370.34	0.061
370.71	0.058
371.08	0.063
371.44	0.055
371.81	0.058
372.18	0.062
372.55	0.059
372.92	0.058
373.28	0.066
373.65	0.060
374.02	0.062
374.39	0.060
374.75	0.059
375.12	0.059
375.49	0.061
375.86	0.062
376.23	0.060
376.59	0.061
376.96	0.063
377.33	0.059
377.70	0.055
378.06	0.054
378.43	0.060
378.80	0.063
379.16	0.054
379.53	0.063
379.90	0.056
380.27	0.057
380.63	0.058
381.00	0.062
381.37	0.059
381.73	0.057
382.10	0.055
382.47	0.062
382.83	0.062
383.20	0.058
383.57	0.060
383.93	0.059
384.30	0.056
384.67	0.059
385.03	0.057
385.40	0.058
385.77	0.057
386.13	0.054
386.50	0.056
386.87	0.060
387.23	0.062
387.60	0.061
387.97	0.063
388.33	0.063
388.70	0.061
389.06	0.055
389.43	0.058
389.80	0.055
390.16	0.061
390.53	0.060
390.89	0.059
391.26	0.058
391.63	0.060
391.99	0.057
392.36	0.054
392.72	0.062
393.09	0.059
393.46	0.058
393.82	0.061
394.19	0.058
394.55	0.056
394.92	0.054
395.28	0.056
395.65	0.055
396.01	0.056
396.38	0.059
396.74	0.052
397.11	0.059
397.47	0.055
397.84	0.059
398.20	0.055
398.57	0.054
398.93	0.056
399.30	0.054
399.66	0.057
400.03	0.054
400.39	0.052
400.76	0.057
401.12	0.056
401.49	0.055
401.85	0.053
402.22	0.053
402.58	0.055
402.95	0.059
403.31	0.055
403.68	0.057
404.04	0.058
404.40	0.053
404.77	0.060
405.13	0.058
405.50	0.060
405.86	0.060
406.23	0.059
406.59	0.053
406.95	0.055
407.32	0.054
407.68	0.057
408.05	0.055
408.41	0.053
408.77	0.057
409.14	0.057
409.50	0.055
409.87	0.054
410.23	0.053
410.59	0.051
410.96	0.053
411.32	0.054
411.68	0.055
412.05	0.048
412.41	0.057
412.77	0.058
413.14	0.060
